"data","volumeOperacional","pluviometria","temperaturaMedia","diferenca","medMov.pluviometria","medMov.diferenca","medMov.temperatura","predito","volumeOperacionalPredito"
"2005-06-25",553.36383,0,16,-0.722549999999955,1.45,-0.71582,18.8,-0.647960861944444,NA
"2005-06-26",552.82833,0,17,-0.535499999999956,1.45,-0.697427999999998,18.6,-0.65350213361111,NA
"2005-06-27",551.85478,0,18,-0.973550000000045,1.45,-0.667891333333333,18.4,-0.639595091666666,NA
"2005-06-28",550.41367,0,18,-1.44110999999998,1.45,-0.70471133333333,18.2,-0.679108684166665,NA
"2005-06-29",549.59676,9.825,20,-0.816910000000007,2.105,-0.708615999999998,18.1333333333333,-0.650536018611109,NA
"2005-06-30",549.56009,6.675,22,-0.0366700000000719,2.55,-0.662392000000007,18.1333333333333,-0.662946542500003,NA
"2005-07-01",549.42676,0,19,-0.13333,2.55,-0.597172,18,-0.638159044166669,NA
"2005-07-02",548.37745,0,20,-1.04930999999999,2.55,-0.618181333333336,17.9333333333333,-0.642198826666669,NA
"2005-07-03",547.48318,0,21,-0.894270000000005,2.55,-0.59383266666667,18,-0.638159044166669,NA
"2005-07-04",546.62884,0,21,-0.854339999999979,2.35333333333333,-0.601635333333335,18.1333333333333,-0.556174335833333,NA
"2005-07-05",545.4478,0,18,-1.18103999999993,2.35333333333333,-0.627955999999994,18.1333333333333,-0.556174335833333,NA
"2005-07-06",544.10869,3.475,15,-1.33911,1.36833333333333,-0.795939333333331,18.1333333333333,-0.987161428333331,NA
"2005-07-07",543.08074,0.85,12,-1.02795000000003,1.38833333333333,-0.853655333333335,17.9333333333333,-0.892142300277777,NA
"2005-07-08",542.12902,0.425,13,-0.951720000000023,1.41666666666666,-0.859337333333337,17.7333333333333,-0.850772304722222,NA
"2005-07-09",541.45464,0,13,-0.674379999999928,1.41666666666666,-0.842115999999994,17.5333333333333,-0.851385890277776,NA
"2005-07-10",540.53949,0,14,-0.915150000000039,1.41666666666666,-0.854956,17.4,-0.824007787222222,NA
"2005-07-11",539.57488,0,16,-0.964609999999993,1.41666666666666,-0.883563333333336,17.3333333333333,-0.837800466111112,NA
"2005-07-12",538.22105,0,16,-1.35383000000001,1.41666666666666,-0.908915333333334,17.2,-0.827256929722223,NA
"2005-07-13",537.25189,0,16,-0.969159999999988,1.41666666666666,-0.877452000000001,17.0666666666667,-0.835202889722223,NA
"2005-07-14",536.21495,0,16,-1.03693999999995,0.761666666666665,-0.892120666666664,16.8,-0.736337674722221,NA
"2005-07-15",535.15547,0,17,-1.05948,0.316666666666665,-0.960307999999993,16.4666666666667,-1.08362146027777,NA
"2005-07-16",534.01583,0,20,-1.13963999999998,0.316666666666665,-1.02739533333332,16.5333333333333,-1.08666582444444,NA
"2005-07-17",532.22835,0,22,-1.78748000000007,0.316666666666665,-1.07660666666666,16.6666666666667,-1.11703899305555,NA
"2005-07-18",530.90413,0,17,-1.32421999999996,0.316666666666665,-1.10526999999999,16.4,-1.1137273911111,NA
"2005-07-19",528.99068,0,13,-1.91345000000001,0.316666666666665,-1.17587733333333,15.8666666666667,-1.37886391416666,NA
"2005-07-20",527.50927,0,14,-1.48140999999998,0.316666666666665,-1.195902,15.6,-1.37886391416666,NA
"2005-07-21",525.77634,0,16,-1.73293000000001,0.0849999999999984,-1.22215666666666,15.6666666666667,-1.18749858999999,NA
"2005-07-22",524.56648,0,18,-1.20986000000004,0.0283333333333318,-1.234284,16.0666666666667,-1.11859689222222,NA
"2005-07-23",523.59668,0,20,-0.969799999999963,-1.57466632326001e-15,-1.23548933333333,16.5333333333333,-0.93542325555555,NA
"2005-07-24",522.59256,0,19,-1.00411999999994,-1.57466632326001e-15,-1.25747199999999,16.9333333333333,-0.942173863888883,NA
"2005-07-25",523.10983,17.5,17,0.517269999999939,1.16666666666666,-1.16197733333333,17.1333333333333,-1.03113053388889,NA
"2005-07-26",523.84605,4.225,14,0.736220000000003,1.44833333333333,-1.04858866666666,17,-1.01842518027777,NA
"2005-07-27",523.06242,0,14,-0.783630000000016,1.44833333333333,-1.01057533333333,16.8666666666667,-1.04152759694444,NA
"2005-07-28",521.63263,0.825,17,-1.42979000000002,1.50333333333333,-1.041284,16.9333333333333,-0.988068011388887,NA
"2005-07-29",520.30644,0,21,-1.32618999999999,1.50333333333333,-1.06056733333333,17.2666666666667,-0.967153299999997,NA
"2005-07-30",519.18845,0,20,-1.11798999999996,1.50333333333333,-1.064468,17.4666666666667,-1.04775890972222,NA
"2005-07-31",518.02939,0,20,-1.15905999999995,1.50333333333333,-1.06576266666666,17.4666666666667,-1.04775890972222,NA
"2005-08-01",516.77417,0,20,-1.25522,1.50333333333333,-1.03027866666666,17.3333333333333,-1.01430271277777,NA
"2005-08-02",515.20528,0,20,-1.56889000000001,1.50333333333333,-1.04658999999999,17.5333333333333,-1.06277017305555,NA
"2005-08-03",513.55238,0,20,-1.65290000000004,1.50333333333333,-1.02922,18,-1.05831641638889,NA
"2005-08-04",511.97989,0,20,-1.57248999999995,1.50333333333333,-1.035292,18.4,-1.08420409027777,NA
"2005-08-05",510.49667,0,20,-1.48322000000001,1.50333333333333,-1.01864466666666,18.6666666666667,-1.08951876222222,NA
"2005-08-06",509.04208,0,21,-1.45458999999999,1.50333333333333,-1.03495999999999,18.8666666666667,-1.06021231583333,NA
"2005-08-07",506.85228,0,19,-2.18979999999999,1.50333333333333,-1.11629333333333,18.8,-1.08664674583333,NA
"2005-08-08",505.5748,0,17,-1.27748000000002,1.50333333333333,-1.13451733333333,18.6666666666667,-1.08951876222222,NA
"2005-08-09",503.93786,0,17,-1.63693999999998,0.336666666666665,-1.27813133333333,18.6666666666667,-1.25814543361111,NA
"2005-08-10",502.87591,3.15,15,-1.06195000000002,0.264999999999998,-1.39800933333333,18.7333333333333,-1.52938635444444,NA
"2005-08-11",501.05346,0,15,-1.82245,0.264999999999998,-1.467264,18.8,-1.48695797194444,NA
"2005-08-12",499.09447,0,15,-1.95898999999997,0.209999999999998,-1.50254399999999,18.6666666666667,-1.58236209138888,NA
"2005-08-13",497.65302,0,17,-1.44144999999997,0.209999999999998,-1.51022799999999,18.4,-1.49549414666666,NA
"2005-08-14",496.0542,0,19,-1.59882000000004,0.209999999999998,-1.54228333333333,18.3333333333333,-1.61763285176767,NA
"2005-08-15",494.58034,0,19,-1.47386,0.209999999999998,-1.56327,18.2666666666667,-1.64107808527778,NA
"2005-08-16",492.38465,0,20,-2.19568999999995,0.209999999999998,-1.625968,18.2666666666667,-1.64107808527778,NA
"2005-08-17",490.56485,0,21,-1.81980000000004,0.209999999999998,-1.64269533333333,18.3333333333333,-1.61763285176767,NA
"2005-08-18",488.63743,0,20,-1.92741999999998,0.209999999999998,-1.66099666666666,18.3333333333333,-1.61763285176767,NA
"2005-08-19",486.69965,0,19,-1.93777999999997,0.209999999999998,-1.68534933333333,18.2666666666667,-1.64107808527778,NA
"2005-08-20",484.55458,0,19,-2.14507000000003,0.209999999999998,-1.72947266666666,18.2,-1.71174118484126,NA
"2005-08-21",482.61558,0,19,-1.93899999999996,0.209999999999998,-1.76176666666666,18.0666666666667,-1.42122210499999,NA
"2005-08-22",480.60967,0,21,-2.00591000000002,0.209999999999998,-1.74950733333333,18.2,-1.71174118484126,NA
"2005-08-23",478.17161,0,23,-2.43806,0.209999999999998,-1.82687933333333,18.6,-1.71803534222222,NA
"2005-08-24",476.23582,0,24,-1.93578999999999,0.209999999999998,-1.84680266666666,19.0666666666667,-1.69673898583333,NA
"2005-08-25",473.75149,0.825,16,-2.48433,0.0549999999999984,-1.94162799999999,19.1333333333333,-1.7056953986111,NA
"2005-08-26",471.38148,0,15,-2.37000999999997,0.0549999999999984,-1.97813199999999,19.1333333333333,-1.7056953986111,NA
"2005-08-27",469.89741,2.3,18,-1.48407000000003,0.208333333333332,-1.94647066666666,19.3333333333333,-1.64548773777777,NA
"2005-08-28",468.13889,1.7,23,-1.75851999999997,0.321666666666665,-1.96760866666666,19.7333333333333,-1.66790719972222,NA
"2005-08-29",466.35178,0,26,-1.78710999999998,0.321666666666665,-1.98016133333333,20.2,-1.66132061,NA
"2005-08-30",464.21008,0,28,-2.14170000000001,0.321666666666665,-2.02468399999999,20.8,-1.90902461277777,NA
"2005-08-31",462.13759,0,22,-2.07249000000001,0.321666666666665,-2.01647066666666,20.9333333333333,-1.89517139666666,NA
"2005-09-01",459.94147,0,22,-2.19612,0.321666666666665,-2.04155866666666,21,-1.28180612222222,NA
"2005-09-02",460.74554,46.25,19,0.804070000000024,3.405,-1.85945933333333,20.9333333333333,-0.830460274999999,NA
"2005-09-03",460.22987,3.55,19,-0.51567,3.64166666666667,-1.764652,20.9333333333333,-1.31054560611111,NA
"2005-09-04",458.57948,0,20,-1.65039000000001,3.64166666666667,-1.73167333333333,21,-1.50377470888889,NA
"2005-09-05",457.11042,10.25,20,-1.46906000000001,4.325,-1.700344,21.0666666666667,-1.199947345,NA
"2005-09-06",457.58098,14.225,17,0.470560000000034,5.27333333333333,-1.53524599999999,20.8,-0.843677341944439,NA
"2005-09-07",458.05257,2.4,15,0.471589999999991,5.43333333333333,-1.34126933333333,20.2666666666667,-1.057157935,NA
"2005-09-08",457.48159,0,15,-0.57098000000002,5.43333333333333,-1.250282,19.6666666666667,-0.452506335000001,NA
"2005-09-09",456.10803,0,19,-1.37355999999999,5.37833333333333,-1.17623066666666,19.8666666666667,-0.554782532777775,NA
"2005-09-10",454.83268,0,22,-1.27535,5.37833333333333,-1.10325333333333,20.3333333333333,-0.752471886111108,NA
"2005-09-11",453.15197,0,24,-1.68070999999997,5.225,-1.11636266666666,20.7333333333333,-0.639188740833329,NA
"2005-09-12",451.32382,0,17,-1.82814999999999,5.11166666666666,-1.12100466666666,20.3333333333333,-0.714844874444442,NA
"2005-09-13",449.8427,7.125,14,-1.48112000000003,5.58666666666666,-1.10060533333333,19.5333333333333,0.578079197777776,NA
"2005-09-14",448.46031,4.725,15,-1.38238999999998,5.90166666666667,-1.04998466666666,18.6666666666667,-0.615930122499997,NA
"2005-09-15",446.50071,0.425,20,-1.95959999999996,5.93,-1.04245866666666,18.5333333333333,-0.595469597499996,NA
"2005-09-16",445.31226,4.925,20,-1.18845000000004,6.25833333333333,-0.975280666666666,18.4,-0.432530695555555,NA
"2005-09-17",443.76084,0,16,-1.55142,3.175,-1.13231333333333,18.2,-1.11412128388888,NA
"2005-09-18",441.88138,1.525,16,-1.87945999999999,3.04,-1.22323266666666,18,-1.26539212999999,NA
"2005-09-19",440.15463,6.125,20,-1.72674999999998,3.44833333333333,-1.22832333333333,18,-0.798346425833331,NA
"2005-09-20",438.94859,1.85,19,-1.20603999999997,2.88833333333333,-1.21078866666666,17.9333333333333,-1.15237035861111,NA
"2005-09-21",437.51695,0,17,-1.43164000000001,1.94,-1.337602,17.9333333333333,-1.09008947611111,NA
"2005-09-22",435.80361,0,18,-1.71334000000001,1.78,-1.483264,18.1333333333333,-1.38616364777777,NA
"2005-09-23",433.78801,0,19,-2.0156,1.78,-1.57957199999999,18.4,-1.46833542472222,NA
"2005-09-24",431.61666,0,20,-2.17134999999996,1.78,-1.63275799999999,18.4666666666667,-1.51903763916666,NA
"2005-09-25",429.57638,6.225,20,-2.04028000000005,2.195,-1.68375333333333,18.3333333333333,-1.587467765,NA
"2005-09-26",428.91022,6.725,15,-0.66615999999999,2.64333333333333,-1.61611666666666,17.7333333333333,-1.36297047111111,NA
"2005-09-27",427.59494,2.625,13,-1.31527999999997,2.81833333333333,-1.58192533333333,17.4666666666667,-1.36893653194444,NA
"2005-09-28",427.25216,8.575,15,-0.342780000000004,2.915,-1.50603599999999,17.5333333333333,-1.38448501527777,NA
"2005-09-29",426.18124,0,16,-1.07092,2.6,-1.48527133333333,17.6,-1.4967126775,NA
"2005-09-30",425.35384,0,19,-0.827400000000011,2.57166666666666,-1.40979133333333,17.5333333333333,-1.46292512444444,NA
"2005-10-01",423.08527,0,20,-2.26857000000001,2.24333333333333,-1.48179933333333,17.5333333333333,-1.34196156222222,NA
"2005-10-02",421.33468,1.55,17,-1.75058999999998,2.34666666666666,-1.49507733333333,17.6,-1.54059871111111,NA
"2005-10-03",421.81218,18.55,20,0.47750000000002,3.48166666666666,-1.33794666666666,17.8666666666667,-0.969315319722218,NA
"2005-10-04",420.54606,0,22,-1.26612,3.07333333333333,-1.30723799999999,18,-1.32762822027777,NA
"2005-10-05",419.00155,0,22,-1.54451,2.95,-1.32980266666666,18.2,-1.212583185,NA
"2005-10-06",417.84203,2.15,19,-1.15951999999998,3.09333333333333,-1.31166133333333,18.3333333333333,-1.35390491388888,NA
"2005-10-07",416.4088,0,20,-1.43323000000003,3.09333333333333,-1.29298733333333,18.4666666666667,-1.17817678666666,NA
"2005-10-08",414.65953,0.1,23,-1.74926999999996,3.1,-1.27523199999999,18.7333333333333,-1.32154478833333,NA
"2005-10-09",413.00941,0,22,-1.65012000000001,3.1,-1.24048333333333,18.8666666666667,-1.30916463666666,NA
"2005-10-10",411.43394,0,18,-1.57546999999999,2.685,-1.20949599999999,18.7333333333333,-0.925682593888886,NA
"2005-10-11",409.46559,0,20,-1.96834999999998,2.23666666666667,-1.29630866666666,19.0666666666667,-1.16695177833333,NA
"2005-10-12",407.86479,2.575,24,-1.60079999999999,2.23333333333333,-1.31534333333333,19.8,-1.24659806916666,NA
"2005-10-13",406.01855,0,28,-1.84624000000002,1.66166666666667,-1.41557399999999,20.6666666666667,-0.860636199722221,NA
"2005-10-14",403.85729,0,27,-2.16126000000002,1.66166666666667,-1.48826333333333,21.4,-1.08920203361111,NA
"2005-10-15",402.2699,15.45,20,-1.58738999999997,2.69166666666667,-1.53892933333333,21.4666666666667,-1.14484178555555,NA
"2005-10-16",400.49774,0,20,-1.77215999999998,2.69166666666667,-1.50583533333333,21.4666666666667,-1.14484178555555,NA
"2005-10-17",398.69269,3.1,23,-1.80504999999999,2.795,-1.50946599999999,21.8666666666667,-1.40950965527777,NA
"2005-10-18",397.06168,0.1,20,-1.63101,1.565,-1.65003333333333,21.8666666666667,-0.80237152472222,NA
"2005-10-19",395.9485,12.8,16,-1.11317999999999,2.41833333333333,-1.63983733333333,21.4666666666667,-0.951982051666665,NA
"2005-10-20",394.33012,0.95,19,-1.61838,2.48166666666667,-1.64476199999999,21.2666666666667,-1.4769884625,NA
"2005-10-21",392.23932,6.5,22,-2.0908,2.77166666666667,-1.70684733333333,21.4666666666667,-1.38569735666666,NA
"2005-10-22",393.67663,47.1,21,1.43730999999996,5.91166666666667,-1.51547799999999,21.5333333333333,-0.581130774722218,NA
"2005-10-23",393.92808,3.875,20,0.251450000000033,6.16333333333333,-1.38209666666666,21.3333333333333,-0.740741511388885,NA
"2005-10-24",393.23193,3.65,20,-0.696150000000045,6.40666666666667,-1.31849866666666,21.2,0.794642072499999,NA
"2005-10-25",392.5327,5.15,23,-0.69923,6.75,-1.26008266666666,21.5333333333333,0.128652381666668,NA
"2005-10-26",390.62624,0,23,-1.90645999999998,6.75,-1.25595666666666,21.7333333333333,-0.144697137777775,NA
"2005-10-27",389.05358,5.775,22,-1.57265999999998,6.96333333333333,-1.25408066666666,21.6,-0.113700212777777,NA
"2005-10-28",387.82647,4.213,23,-1.22711000000003,7.2442,-1.21280533333333,21.2666666666667,-0.438218409444443,NA
"2005-10-29",387.27623,10.775,20,-0.550239999999973,7.96253333333333,-1.10540399999999,20.8,-0.466385112499996,NA
"2005-10-30",387.47057,6.525,17,0.194340000000011,7.36753333333333,-0.986621999999999,20.6,-0.134398984722222,NA
"2005-10-31",387.41527,4.375,17,-0.0552999999999883,7.6592,-0.872164666666666,20.4,-0.319352856666667,NA
"2005-11-01",386.89874,6.725,16,-0.516530000000045,7.90086666666666,-0.786263333333336,19.9333333333333,-0.334763801111112,NA
"2005-11-02",385.70643,0,17,-1.19230999999996,7.8942,-0.757016666666667,19.7333333333333,-0.474806404444445,NA
"2005-11-03",384.82321,4.25,20,-0.883219999999994,7.3242,-0.741686,20,-0.109591388888889,NA
"2005-11-04",383.90259,0,20,-0.920620000000042,7.26086666666667,-0.695168666666669,20.0666666666667,0.0367563624999995,NA
"2005-11-05",386.97149,23.05,21,3.06890000000004,8.3642,-0.351188666666666,20,0.0256669713888889,NA
"2005-11-06",389.34311,10.65,21,2.37162,5.9342,-0.28890133333333,20,-0.384088737777776,NA
"2005-11-07",389.81661,0,21,0.473500000000001,5.67586666666667,-0.274097999999999,20.0666666666667,0.101042375555556,NA
"2005-11-08",389.15855,0.925,18,-0.658060000000034,5.4942,-0.271558666666665,19.9333333333333,-0.655069815833331,NA
"2005-11-09",388.89035,1,17,-0.268199999999978,5.21753333333333,-0.242823333333331,19.5333333333333,0.0458811758333329,NA
"2005-11-10",387.91601,2,17,-0.974339999999983,5.35086666666666,-0.180681999999997,19.1333333333333,0.207768094444445,NA
"2005-11-11",386.57347,0,17,-1.34254000000004,4.96586666666667,-0.165340666666668,18.8,-0.168866024166668,NA
"2005-11-12",384.95496,0,19,-1.61850999999995,4.685,-0.191433999999996,18.5333333333333,-0.390886421666665,NA
"2005-11-13",383.36346,5,20,-1.59150000000005,4.3,-0.260851333333334,18.5333333333333,-0.517859651388889,NA
"2005-11-14",382.0959,0,21,-1.26756,3.865,-0.358311333333335,18.8,-0.646880270277776,NA
"2005-11-15",380.39909,0,23,-1.69680999999997,3.57333333333333,-0.467745333333334,19.2,-0.509535195,NA
"2005-11-16",378.90976,0.55,24,-1.48932999999999,3.16166666666666,-0.532598666666664,19.7333333333333,-0.444815699722222,NA
"2005-11-17",377.62923,4.5,21,-1.28052999999999,3.46166666666667,-0.53848,20,-0.415344979722222,NA
"2005-11-18",378.29674,19.625,23,0.667509999999992,4.48666666666667,-0.435098000000001,20.2,-0.187339355277779,NA
"2005-11-19",379.09459,17.5,24,0.797849999999982,5.65333333333333,-0.320533333333332,20.4666666666667,0.182102417222222,NA
"2005-11-20",378.6974,8.425,21,-0.397189999999966,4.67833333333333,-0.551606,20.4666666666667,-0.61770307583333,NA
"2005-11-21",377.89841,0,20,-0.798990000000003,3.96833333333333,-0.76298,20.4,-0.366588281388889,NA
"2005-11-22",376.3406,0,21,-1.55781000000001,3.96833333333333,-0.898400666666668,20.4,-0.366588281388889,NA
"2005-11-23",374.86661,7.2,23,-1.47399000000001,4.38666666666667,-0.952796,20.7333333333333,0.000694731666665564,NA
"2005-11-24",373.77128,3.35,24,-1.09532999999999,4.54333333333333,-1.007938,21.2,-0.607287269166666,NA
"2005-11-25",372.81325,0.15,21,-0.958030000000007,4.42,-1.00685066666666,21.4666666666667,-0.818955505277774,NA
"2005-11-26",377.30439,35.333,17,4.49114000000003,6.77553333333333,-0.617938666666665,21.4666666666667,-0.344947565833331,NA
"2005-11-27",378.15133,0.2,18,0.846939999999961,6.78886666666666,-0.453575333333337,21.4,-0.486186291388887,NA
"2005-11-28",378.88826,0,19,0.736930000000029,6.45553333333333,-0.298346666666664,21.3333333333333,-0.00548458555555475,NA
"2005-11-29",377.23484,0,23,-1.65341999999998,6.45553333333333,-0.324070666666663,21.4666666666667,-0.193871552777776,NA
"2005-11-30",375.56589,0.45,23,-1.66894999999999,6.48553333333333,-0.322213333333331,21.4666666666667,-0.363144634166665,NA
"2005-12-01",376.11477,14.975,23,0.548879999999996,7.4472,-0.186332666666665,21.4,0.430929118888889,NA
"2005-12-02",375.30974,6.775,19,-0.805030000000044,7.59886666666667,-0.154632666666668,21.2666666666667,-0.0594483180555559,NA
"2005-12-03",375.32572,4.175,16,0.0159800000000132,6.56886666666666,-0.198068,20.8,0.17442926111111,NA
"2005-12-04",375.40721,0,19,0.0814900000000307,5.4022,-0.24582533333333,20.4666666666667,-0.144852164999999,NA
"2005-12-05",375.84235,0,23,0.435139999999989,4.84053333333333,-0.190336666666667,20.6,-0.55295142333333,NA
"2005-12-06",375.69917,4.225,22,-0.143180000000029,5.1222,-0.146616000000002,20.7333333333333,-0.284008104444445,NA
"2005-12-07",376.97833,17.35,18,1.27916000000004,6.27886666666666,0.0425153333333355,20.5333333333333,0.583054570555554,NA
"2005-12-08",377.31491,0.25,19,0.336579999999969,5.81553333333333,0.163220000000001,20.2666666666667,0.374571657222221,NA
"2005-12-09",376.56562,0,21,-0.749289999999973,5.5922,0.186289333333335,20.0666666666667,0.3403167525,NA
"2005-12-10",375.5106,0,22,-1.05502000000001,5.5822,0.179823333333335,20.1333333333333,0.246410880833334,NA
"2005-12-11",375.14127,1.125,18,-0.36932999999999,3.30166666666666,-0.144207999999999,20.2,-0.227010353333333,NA
"2005-12-12",375.50605,1.7,17,0.364779999999996,3.40166666666667,-0.176351999999997,20.1333333333333,-0.331195915277777,NA
"2005-12-13",375.06153,0.225,19,-0.444520000000011,3.41666666666667,-0.255115333333333,20.1333333333333,-0.201851578055555,NA
"2005-12-14",374.2395,0,19,-0.822029999999983,3.41666666666667,-0.199689333333333,19.8666666666667,-0.405207241666665,NA
"2005-12-15",372.72898,0,20,-1.51052000000004,3.38666666666666,-0.189127333333336,19.6666666666667,-0.619624809999998,NA
"2005-12-16",371.60771,0,22,-1.12126999999998,2.38833333333333,-0.300470666666668,19.6,-0.424902466111111,NA
"2005-12-17",370.20131,12.7,23,-1.40640000000001,2.78333333333333,-0.340561999999999,19.8666666666667,-0.55631802361111,NA
"2005-12-18",371.94734,24.525,21,1.74603000000001,4.14,-0.225225333333332,20.2,-1.02630719333333,NA
"2005-12-19",375.23775,30.025,22,3.29041,6.14166666666666,-0.0112973333333343,20.4,0.106615574444444,NA
"2005-12-20",377.17981,2.4,23,1.94205999999996,6.30166666666666,0.0891639999999976,20.4,0.14678454361111,NA
"2005-12-21",381.72905,37.275,21,4.54923999999999,8.505,0.401991999999999,20.3333333333333,0.45681612861111,NA
"2005-12-22",384.42321,1.725,22,2.69416000000001,7.46333333333333,0.49632533333333,20.6,0.340556275833332,NA
"2005-12-23",386.64916,13.475,25,2.22595000000001,8.345,0.622283333333333,21,0.425103893888889,NA
"2005-12-24",389.46925,0,25,2.82008999999999,8.345,0.860241999999997,21.2666666666667,0.617976619166665,NA
"2005-12-25",393.14542,5.375,21,3.67617000000001,8.70333333333333,1.17565466666666,21.2,1.87950497555555,NA
"2005-12-26",393.98403,1.3,20,0.838610000000017,8.715,1.256184,21.3333333333333,1.44853422861111,NA
"2005-12-27",393.53309,0,19,-0.450940000000002,8.60166666666666,1.20180266666666,21.4666666666667,1.2564629275,NA
"2005-12-28",393.51458,0,19,-0.018509999999992,8.58666666666666,1.23020333333333,21.4666666666667,1.3281157675,NA
"2005-12-29",393.42576,0,20,-0.0888199999999983,8.58666666666666,1.279084,21.5333333333333,1.3339646175,NA
"2005-12-30",392.57467,4.25,23,-0.851089999999999,8.87,1.323046,21.7333333333333,1.68451257916666,NA
"2005-12-31",392.53064,18.175,22,-0.0440300000000206,10.0816666666667,1.394862,21.7333333333333,1.84403055694444,NA
"2006-01-01",393.86275,22.575,21,1.33211,10.74,1.57742933333333,21.6,1.85647661361111,NA
"2006-01-02",396.5006,15.6,21,2.63785000000001,10.145,1.636884,21.6,2.10796576222222,NA
"2006-01-03",401.57112,43.4,22,5.07051999999998,11.0366666666667,1.755558,21.6,2.25462166166667,NA
"2006-01-04",411.81572,23.2,21,10.2445999999999,12.4233333333333,2.30906066666666,21.4666666666667,2.91302197305555,NA
"2006-01-05",421.09925,18.425,20,9.28352999999998,11.1666666666667,2.62468,21.4,2.69614801583333,NA
"2006-01-06",428.1981,3.4,22,7.09885000000002,11.2783333333333,2.918326,21.4,2.71593142083333,NA
"2006-01-07",433.88418,1.45,23,5.68608,10.4766666666667,3.14900133333333,21.2666666666667,3.44548378,NA
"2006-01-08",438.89107,0.85,23,5.00688999999999,10.5333333333333,3.294788,21.1333333333333,3.39669881777777,NA
"2006-01-09",442.17532,1.15,22,3.28424999999998,10.2516666666667,3.26865999999999,21.2,2.98381364277777,NA
"2006-01-10",444.82498,5.725,25,2.64965999999998,10.5466666666667,3.38939666666666,21.5333333333333,3.45025727166666,NA
"2006-01-11",445.66372,0.7,24,0.838740000000029,10.5933333333333,3.47537533333333,21.8666666666667,3.73457851972222,NA
"2006-01-12",447.30899,0.8,23,1.64526999999998,10.6466666666667,3.58629399999999,22.1333333333333,4.11556414416666,NA
"2006-01-13",446.99859,0,25,-0.310400000000015,10.6466666666667,3.57152199999999,22.4666666666667,3.99331654444444,NA
"2006-01-14",447.11213,0,24,0.11354,10.3633333333333,3.63583066666666,22.5333333333333,3.00440812666666,NA
"2006-01-15",446.65944,0,25,-0.452689999999961,9.15166666666667,3.60858666666666,22.7333333333333,3.48457563194444,NA
"2006-01-16",446.04132,0,25,-0.618120000000033,7.64666666666666,3.47857133333333,23,2.53511751888888,NA
"2006-01-17",445.40995,0,24,-0.631370000000004,6.60666666666666,3.26062333333333,23.2,2.42920843333333,NA
"2006-01-18",445.10478,0,23,-0.305169999999975,3.71333333333333,2.902244,23.2666666666667,2.09011681527778,NA
"2006-01-19",445.17668,10.95,23,0.0718999999999709,2.89666666666667,2.22406399999999,23.4,1.26924568305555,NA
"2006-01-20",444.70153,2.75,25,-0.475149999999985,1.85166666666667,1.57348533333333,23.7333333333333,0.947247908055554,NA
"2006-01-21",444.1195,0,27,-0.582029999999974,1.625,1.06142666666666,24.0666666666667,0.218344986388886,NA
"2006-01-22",443.2103,0,28,-0.909199999999998,1.52833333333333,0.621741333333333,24.4,-0.749126150833331,NA
"2006-01-23",442.64883,0,23,-0.561470000000042,1.47166666666666,0.25051733333333,24.4,-0.431604343888889,NA
"2006-01-24",441.52022,1.55,25,-1.12860999999998,1.49833333333333,-0.0436733333333336,24.6,-0.562905378888887,NA
"2006-01-25",440.62277,5.375,27,-0.897449999999992,1.475,-0.280147333333331,24.7333333333333,-1.44399887027777,NA
"2006-01-26",440.0509,3.15,24,-0.571869999999989,1.63833333333333,-0.374187999999999,24.7333333333333,-0.630227607499999,NA
"2006-01-27",439.30652,7.775,22,-0.744380000000035,2.10333333333333,-0.533498000000001,24.6666666666667,-0.434981650833333,NA
"2006-01-28",438.32944,4.45,22,-0.97708,2.4,-0.577943333333333,24.4666666666667,-0.582797073333332,NA
"2006-01-29",438.08983,2.725,21,-0.23960999999997,2.58166666666666,-0.601486666666664,24.2666666666667,-0.254188130277778,NA
"2006-01-30",440.70349,27.7,22,2.61365999999998,4.42833333333333,-0.397063333333335,24.0666666666667,-0.422218386388888,NA
"2006-01-31",441.46899,6.575,22,0.765500000000031,4.86666666666666,-0.304821999999997,23.8666666666667,1.30077216138889,NA
"2006-02-01",444.26184,8.275,22,2.79284999999998,5.41833333333333,-0.0765406666666649,23.7333333333333,0.231392302222222,NA
"2006-02-02",447.32037,12.7,22,3.05853000000001,6.265,0.147706000000001,23.6666666666667,1.89275732666667,NA
"2006-02-03",447.33741,0,24,0.0170399999999517,5.535,0.144048666666666,23.7333333333333,0.732949122777777,NA
"2006-02-04",448.57294,3.425,25,1.23553000000003,5.58,0.258094000000001,23.7333333333333,0.453190904166666,NA
"2006-02-05",449.72716,4.4,26,1.15422,5.87333333333333,0.373844,23.6666666666667,0.398543615833332,NA
"2006-02-06",450.23059,0,27,0.50342999999998,5.87333333333333,0.468019333333332,23.6,0.308046511388888,NA
"2006-02-07",450.04605,4.35,26,-0.184540000000026,6.16333333333333,0.493148,23.8,0.654352743888888,NA
"2006-02-08",451.48956,19.25,24,1.44351,7.34333333333333,0.664622666666665,23.7333333333333,1.25471097472222,NA
"2006-02-09",453.54316,15.45,24,2.05360000000001,8.015,0.861359333333333,23.5333333333333,2.19246913361111,NA
"2006-02-10",456.22251,17.4,22,2.67934999999999,8.965,1.07810733333333,23.4,1.97093256305555,NA
"2006-02-11",465.77305,42.425,19,9.55054000000001,11.275,1.76443533333333,23.2,3.82750702583333,NA
